Gene Symbol,Bladder Count,Lung Count,Brain Count
CHL1-AS2,0,0,0
CHM,0,0,1
CHML,0,0,0
CHMP1A,0,0,0
CHMP1AP1,0,0,0
CHMP1B,0,0,0
CHMP1B2P,0,0,0
CHMP2A,0,0,0
CHMP2B,0,0,0
CHMP3,0,0,0
CHMP4A,0,0,0
CHMP4B,0,0,0
CHMP4BP1,0,0,0
CHMP4C,0,0,0
CHMP5,0,0,0
CHMP6,0,0,0
CHMP7,0,0,0
CHN1,0,0,0
CHN2,0,0,0
CHODL,0,0,0
CHODL-AS1,0,0,0
CHORDC1,0,0,0
CHORDC2P,0,0,0
CHP1,0,0,0
CHP2,0,0,0
CHPF,0,0,0
CHPF2,0,0,0
CHPT1,0,0,0
CHR,0,0,0
CHRAC1,0,0,0
CHRD,0,0,0
CHRDL1,0,0,0
CHRDL2,0,0,0
CHRFAM7A,0,0,0
CHRFAM7AP1,0,0,0
CHRFAM7AP2,0,0,0
CHRM1,0,0,0
CHRM2,0,0,0
CHRM3,0,0,0
CHRM3-AS1,0,0,0
CHRM3-AS2,0,0,0
CHRM4,0,0,0
CHRM5,0,0,0
CHRNA1,0,0,0
CHRNA2,0,0,0
CHRNA3,0,1,0
CHRNA4,0,0,0
CHRNA5,0,6,0
CHRNA6,0,0,0
CHRNA7,0,0,0
CHRNA9,0,0,0
CHRNA10,0,0,0
CHRNB1,0,0,0
CHRNB2,0,0,0
CHRNB3,0,0,0
CHRNB4,0,0,0
CHRND,0,0,0
CHRNE,0,0,0
CHRNG,0,0,0
CHST1,0,0,0
CHST2,0,0,0
CHST3,0,0,0
CHST4,0,0,0
CHST5,0,0,0
CHST6,0,0,0
CHST7,0,0,0
CHST8,0,0,0
CHST9,0,0,0
CHST10,0,0,0
CHST11,0,0,0
CHST12,0,0,0
CHST13,0,0,0
CHST14,0,0,0
CHST15,0,0,0
CHSY1,0,0,0
CHSY3,0,0,0
CHTF8,0,0,0
CHTF8P1,0,0,0
CHTF18,0,0,0
CHTOP,0,0,0
CHUK,0,0,0
CHURC1,0,0,0
CHURC1-FNTB,0,0,0
CIAO1,0,0,0
CIAPIN1,0,0,0
CIAPIN1P,0,0,0
CIART,0,0,0
CIB1,0,0,0
CIB2,0,0,0
CIB3,0,0,0
CIB4,0,0,0
CIC,8,3,6
CICP1,0,0,0
CICP2,0,0,0
CICP3,0,0,0
CICP4,0,0,0
CICP5,0,0,0
CICP6,0,0,0
CICP7,0,0,0
CICP8,0,0,0
CICP9,0,0,0
CICP10,0,0,0
CICP11,0,0,0
CICP12,0,0,0
CICP13,0,0,0
CICP14,0,0,0
CICP15,0,0,0
CICP16,0,0,0
CICP17,0,0,0
CICP18,0,0,0
CICP19,0,0,0
CICP20,0,0,0
CICP21,0,0,0
CICP22,0,0,0
CICP23,0,0,0
CICP24,0,0,0
CICP25,0,0,0
CICP26,0,0,0
CICP27,0,0,0
CICP28,0,0,0
CIDEA,2,0,0
CIDEB,2,0,0
CIDEC,0,0,0
CIDECP,0,0,0
CIITA,0,0,0
CILP,0,0,0
CILP2,0,0,0
CINP,0,0,0
CIPC,0,0,0
CIR1,0,0,0
CIR1P1,0,0,0
CIR1P2,0,0,0
CIR1P3,0,0,0
CIRBP,0,0,0
CIRBP-AS1,0,0,0
CISD1,0,0,0
CISD1P1,0,0,0
CISD2,0,0,0
CISD3,0,0,0
CISH,0,0,0
CISTR,0,0,0
CIT,0,0,0
CITED1,0,0,0
CITED2,0,1,0
CITED4,0,0,0
CIZ1,0,0,0
CKAP2,0,0,0
CKAP2L,0,0,0
CKAP2P1,0,0,0
CKAP4,2,0,0
CKAP5,0,0,0
CKB,2,0,1
CKBE,0,0,0
CKBP1,0,0,0
CKLF,0,0,0
CKLF-CMTM1,0,0,0
CKM,0,0,0
CKMT1A,0,0,0
CKMT1B,0,0,0
CKMT2,0,0,0
CKMT2-AS1,0,0,0
CKS1B,0,0,0
CKS1BP1,0,0,0
CKS1BP2,0,0,0
CKS1BP3,0,0,0
CKS1BP4,0,0,0
CKS1BP5,0,0,0
CKS1BP6,0,0,0
CKS1BP7,0,0,0
CKS2,0,0,0
CLA3,0,0,0
CLAM,0,0,0
CLASP1,0,0,0
CLASP2,0,0,0
CLASRP,0,0,0
CLC,2,0,0
CLCA1,0,0,0
CLCA2,8,0,0
CLCA3P,0,0,0
CLCA4,0,0,0
CLCC1,0,0,0
CLCF1,0,0,0
CLCN1,0,0,0
CLCN2,0,0,0
CLCN3,0,0,0
CLCN3P1,0,0,0
CLCN4,0,0,0
CLCN5,0,0,0
CLCN6,0,0,0
CLCN7,0,0,0
CLCNKA,0,0,0
CLCNKB,0,0,0
CLCP1,0,0,0
CLCP2,0,0,0
CLDN1,0,1,1
CLDN2,0,0,0
CLDN3,0,0,0
CLDN4,0,0,0
CLDN5,0,0,0
CLDN6,0,0,0
CLDN7,2,0,0
CLDN8,0,0,0
CLDN9,0,0,1
CLDN10,0,0,0
CLDN10-AS1,0,0,0
CLDN11,0,0,0
CLDN12,0,0,0
CLDN14,0,0,0
CLDN15,0,0,0
CLDN16,0,0,0
CLDN17,0,0,4
CLDN18,0,0,0
CLDN19,0,0,0
CLDN20,0,0,0
CLDN22,0,0,0
CLDN23,0,0,0
CLDN24,0,0,0
CLDN25,0,0,0
CLDN34,0,0,0
CLDND1,0,0,0
CLDND2,0,0,0
CLEC1A,0,0,0
CLEC1B,0,0,0
CLEC2A,0,0,0
CLEC2B,0,0,0
CLEC2D,0,0,0
CLEC2L,0,0,0
CLEC3A,0,0,0
CLEC3B,0,0,0
CLEC4A,0,0,0
CLEC4C,0,0,0
CLEC4D,0,0,0
CLEC4E,0,0,0
CLEC4F,0,0,0
CLEC4G,0,0,0
CLEC4GP1,0,0,0
CLEC4M,0,0,0
CLEC5A,0,0,0
CLEC6A,0,0,0
CLEC7A,0,0,0
CLEC9A,0,0,0
CLEC10A,0,0,0
CLEC11A,0,0,0
CLEC12A,0,0,0
CLEC12B,0,0,0
CLEC14A,0,0,0
CLEC16A,0,0,1
CLEC17A,0,0,0
CLEC18A,0,0,0
CLEC18B,0,0,0
CLEC18C,0,0,0
CLEC19A,0,0,0
CLECL1,0,0,0
CLGN,0,0,0
CLHC1,0,0,0
CLIC1,0,0,0
CLIC1P1,0,0,0
CLIC2,0,0,0
CLIC3,2,0,0
CLIC4,0,0,0
CLIC4P1,0,0,0
CLIC4P2,0,0,0
CLIC4P3,0,0,0
CLIC5,0,0,0
CLIC6,0,0,0
CLINT1,0,0,0
CLIP1,0,0,0
CLIP1-AS1,0,0,0
CLIP2,0,0,0
CLIP3,0,0,0
CLIP4,0,0,0
CLK1,0,0,0
CLK2,0,0,0
CLK2P1,0,0,0
CLK3,0,0,0
CLK3P1,0,0,0
CLK3P2,0,0,0
CLK4,0,0,0
CLLU1,0,0,0
CLLU1OS,0,0,0
CLMN,0,0,0
CLMP,0,0,0
CLN3,0,0,0
CLN5,0,0,0
CLN6,0,0,0
CLN8,0,0,0
CLN9,0,0,0
CLNK,0,0,0
CLNS1A,0,0,0
CLNS1AP1,0,0,0
CLOCK,8,0,3
CLP1,0,0,0
CLPB,0,0,0
CLPP,0,0,0
CLPS,0,0,0
CLPSL1,0,0,0
CLPSL2,0,0,0
CLPTM1,0,0,0
CLPTM1L,0,1,1
CLPTM1LP1,0,0,0
CLPX,0,0,0
CLRN1,0,0,0
CLRN1-AS1,0,0,0
CLRN2,0,0,0
CLRN3,0,0,0
CLSPN,0,0,0
CLSTN1,0,0,0
CLSTN2,0,0,0
CLSTN2-AS1,0,0,0
CLSTN3,0,0,0
CLTA,0,0,0
CLTB,0,0,0
CLTC,0,0,0
CLTCL1,0,0,1
CLU,0,0,0
CLUAP1,0,0,0
CLUH,0,0,0
CLUHP1,0,0,0
CLUHP2,0,0,0
CLUHP3,0,0,0
CLUHP4,0,0,0
CLUHP5,0,0,0
CLUHP6,0,0,0
CLUHP7,0,0,0
CLUHP8,0,0,0
CLUHP9,0,0,0
CLUHP10,0,0,0
CLUHP11,0,0,0
CLUL1,0,0,0
CLVS1,0,0,0
CLVS2,0,0,0
CLYBL,0,0,0
CLYBL-AS1,0,0,0
CLYBL-AS2,0,0,0
CMA1,0,0,0
CMAHP,0,0,0
CMAS,0,0,0
CMBL,0,0,0
CMC1,0,0,0
CMC2,0,0,0
CMC4,0,0,0
CMD1B,0,0,0
CMD1F,0,0,0
CMD1H,0,0,0
CMD1K,0,0,0
CMD1Q,0,0,0
CMIP,0,0,0
CMKLR1,0,0,0
CMM,0,0,0
CMPK1,0,0,0
CMPK2,0,0,0
CMR1A,0,0,0
CMR2A,0,0,0
CMR3A,0,0,0
CMSS1,0,0,0
CMT1A,0,0,0
CMT2B,0,0,0
CMTM1,0,0,0
CMTM2,0,0,0
CMTM3,0,0,0
CMTM4,0,0,0
CMTM5,0,0,0
CMTM6,0,0,0
CMTM7,0,0,0
CMTM8,0,0,0
CMTR1,0,0,0
CMTR2,0,0,0
CMTX2,0,0,0
CMTX3,0,0,0
CMYA5,0,0,0
CNA1,0,0,0
CNBD1,0,0,0
CNBD2,0,0,0
CNBP,0,0,0
CNC2,0,0,0
CNDP1,0,0,0
CNDP2,0,0,0
CNEP1R1,0,0,0
CNFN,0,0,0
CNGA1,0,0,0
CNGA2,0,0,0
CNGA3,0,0,0
CNGA4,0,0,0
CNGB1,0,0,0
CNGB3,0,0,0
CNIH1,0,0,0
CNIH2,0,0,0
CNIH3,0,0,0
CNIH4,0,0,0
CNKSR1,0,0,0
CNKSR2,0,0,0
CNKSR3,0,0,0
CNN1,0,0,0
CNN2,0,0,0
CNN2P1,0,0,0
CNN2P2,0,0,0
CNN2P3,0,0,0
CNN2P4,0,0,0
CNN2P6,0,0,0
CNN2P7,0,0,0
CNN2P8,0,0,0
CNN2P9,0,0,0
CNN2P10,0,0,0
CNN2P11,0,0,0
CNN2P12,0,0,0
CNN3,0,0,0
CNN3P1,0,0,0
CNNM1,0,0,0
CNNM2,0,0,1
CNNM3,0,0,0
CNNM4,0,0,0
CNOT1,0,0,0
CNOT2,0,0,0
CNOT3,0,0,0
CNOT4,0,0,0
CNOT4P1,0,0,0
CNOT6,0,0,0
CNOT6L,0,0,0
CNOT6LP1,0,0,0
CNOT7,0,0,0
CNOT7P1,0,0,0
CNOT7P2,0,0,0
CNOT8,0,0,0
CNOT10,0,0,0
CNOT10-AS1,0,0,0
CNOT11,0,0,0
CNP,0,0,4
CNPPD1,0,0,0
CNPY1,0,0,0
CNPY2,0,0,0
CNPY3,0,0,0
CNPY4,0,0,0
CNR1,0,0,1
CNR2,0,0,0
CNRIP1,0,0,0
CNST,0,0,4
CNTD1,0,0,0
CNTD2,0,0,0
CNTF,0,0,0
CNTFR,0,0,0
CNTFR-AS1,0,0,0
CNTLN,0,0,0
CNTN1,0,0,0
CNTN2,0,0,1
CNTN3,0,0,0
CNTN4,0,0,0
CNTN4-AS1,0,0,0
CNTN4-AS2,0,0,0
CNTN5,0,0,0
CNTN6,0,0,0
CNTNAP1,0,0,0
CNTNAP2,0,0,0
CNTNAP3,0,0,0
CNTNAP3B,0,0,0
CNTNAP3P1,0,0,0
CNTNAP3P2,0,0,0
CNTNAP3P3,0,0,0
CNTNAP3P4,0,0,0
CNTNAP3P5,0,0,0
CNTNAP3P6,0,0,0
CNTNAP3P7,0,0,0
CNTNAP3P8,0,0,0
CNTNAP3P9,0,0,0
CNTNAP4,0,0,0
CNTNAP5,0,0,0
CNTRL,0,0,0
CNTROB,0,0,0
COA1,0,0,0
COA3,0,0,0
COA4,0,0,0
COA5,0,0,0
COA6,0,0,0
COA7,0,0,0
COASY,0,0,0
COBL,0,0,0
COBLL1,0,0,0
COCH,0,0,0
COD2,0,0,0
COG1,0,0,0
COG2,0,0,0
COG3,0,0,0
COG4,0,0,0
COG5,0,0,0
COG6,0,0,0
COG7,0,0,0
COG8,0,0,0
COIL,28,2,5
COILP1,0,0,0
COILP2,0,0,0
COL1A1,12,1,0
COL1A2,2,1,0
COL1AR,0,0,0
COL2A1,0,0,0
COL3A1,10,1,0
COL4A1,0,1,0
COL4A2,0,0,0
COL4A2-AS1,0,0,0
COL4A2-AS2,0,0,0
COL4A3,0,0,0
COL4A3BP,0,0,0
COL4A4,0,0,0
COL4A5,0,0,3
COL4A6,0,0,3
COL5A1,2,0,0
COL5A1-AS1,0,0,0
COL5A2,0,0,0
COL5A3,0,0,0
COL6A1,0,0,1
COL6A2,0,0,0
COL6A3,0,0,1
COL6A4P1,0,0,0
COL6A4P2,0,0,0
COL6A5,0,0,0
COL6A6,0,0,0
COL7A1,0,0,0
COL8A1,2,0,0
COL8A2,0,0,0
COL9A1,0,0,0
COL9A2,0,0,0
COL9A3,0,0,0
COL10A1,0,4,0
COL11A1,2,0,0
COL11A2,0,0,0
COL11A2P1,0,0,0
COL12A1,0,0,0
COL13A1,0,0,0
COL14A1,0,0,0
COL15A1,0,0,0
COL16A1,0,0,0
COL17A1,0,0,0
COL18A1,2,0,0
COL18A1-AS1,0,0,0
COL18A1-AS2,0,0,0
COL19A1,0,0,0
COL20A1,0,0,0
COL21A1,0,0,0
COL22A1,0,0,0
COL23A1,0,0,0
COL24A1,0,0,0
COL25A1,0,0,0
COL26A1,0,0,0
COL27A1,0,0,0
COL28A1,0,0,0
COLCA1,0,0,0
COLCA2,0,0,0
COLEC10,0,0,0
COLEC11,0,0,0
COLEC12,0,0,0
COLGALT1,0,0,0
COLGALT2,0,0,0
COLQ,0,0,0
COMMD1,0,0,0
COMMD2,0,0,0
COMMD3,0,0,0
COMMD3-BMI1,0,0,0
COMMD4,0,0,0
COMMD5,0,0,0
COMMD6,0,0,0
COMMD7,0,0,0
